Duration,Morning,Afternoon,Evening,Night,Weekday,Weekend,Male,Age
547,1,0,0,0,0,1,0,22
755,1,0,0,0,0,1,0,22
318,0,1,0,0,0,1,0,22
653,0,0,1,0,0,1,0,22
469,0,0,1,0,0,1,0,22
499,0,0,1,0,0,1,0,22
107,0,0,0,1,0,1,0,22
881,1,0,0,0,0,1,0,22
185,1,0,0,0,0,1,0,22
540,1,0,0,0,0,1,0,22
388,0,1,0,0,0,1,0,22
190,0,1,0,0,0,1,0,22
1366,0,1,0,0,0,1,0,22
712,0,1,0,0,0,1,0,22
452,0,1,0,0,0,1,0,22
394,0,0,1,0,0,1,0,22
526,0,0,1,0,0,1,0,22
818,1,0,0,0,1,0,0,22
624,1,0,0,0,1,0,0,22
345,1,0,0,0,1,0,0,22
565,1,0,0,0,1,0,0,22
271,0,1,0,0,1,0,0,22
426,0,1,0,0,1,0,0,22
389,0,1,0,0,1,0,0,22
426,0,1,0,0,1,0,0,22
522,0,0,1,0,1,0,0,22
743,0,0,1,0,1,0,0,22
375,0,0,1,0,1,0,0,22
176,0,0,1,0,1,0,0,22
518,1,0,0,0,1,0,0,22
835,1,0,0,0,1,0,0,22
360,1,0,0,0,1,0,0,22
656,0,1,0,0,1,0,0,22
803,0,0,1,0,1,0,0,22
440,0,0,1,0,1,0,0,22
874,1,0,0,0,1,0,0,22
527,1,0,0,0,1,0,0,22
233,1,0,0,0,1,0,0,22
265,1,0,0,0,1,0,0,22
356,1,0,0,0,1,0,0,22
434,1,0,0,0,1,0,0,22
283,0,1,0,0,1,0,0,22
220,0,1,0,0,1,0,0,22
486,0,1,0,0,1,0,0,22
606,0,1,0,0,1,0,0,22
376,0,1,0,0,1,0,0,22
502,0,1,0,0,1,0,0,22
654,0,0,1,0,1,0,0,22
567,1,0,0,0,1,0,0,22
832,1,0,0,0,1,0,0,22
720,1,0,0,0,1,0,0,22
569,1,0,0,0,1,0,0,22
880,0,1,0,0,1,0,0,22
400,0,1,0,0,1,0,0,22
255,0,1,0,0,1,0,0,22
882,0,1,0,0,1,0,0,22
864,0,1,0,0,1,0,0,22
295,0,0,1,0,1,0,0,22
764,0,0,1,0,1,0,0,22
583,0,0,1,0,1,0,0,22
477,0,0,1,0,1,0,0,22
684,0,0,1,0,1,0,0,22
221,0,0,1,0,1,0,0,22
1775,0,0,1,0,1,0,0,22
772,1,0,0,0,1,0,0,22
1247,1,0,0,0,1,0,0,22
127,1,0,0,0,1,0,0,22
894,1,0,0,0,0,1,0,22
447,1,0,0,0,0,1,0,22
849,0,1,0,0,0,1,0,22
393,0,1,0,0,0,1,0,22
1439,0,1,0,0,0,1,0,22
929,0,1,0,0,0,1,0,22
507,0,1,0,0,0,1,0,22
749,0,1,0,0,0,1,0,22
890,0,0,1,0,0,1,0,22
531,0,0,1,0,0,1,0,22
481,0,0,1,0,0,1,0,22
368,0,0,1,0,0,1,0,22
635,0,0,0,1,0,1,0,22
163,1,0,0,0,0,1,0,22
668,0,1,0,0,0,1,0,22
588,0,1,0,0,0,1,0,22
368,0,1,0,0,0,1,0,22
615,0,0,1,0,0,1,0,22
706,0,0,1,0,0,1,0,22
765,0,0,1,0,0,1,0,22
1366,0,0,0,1,1,0,0,23
1204,1,0,0,0,1,0,0,23
313,1,0,0,0,1,0,0,23
1111,1,0,0,0,1,0,0,23
496,1,0,0,0,1,0,0,23
635,1,0,0,0,1,0,0,23
462,0,1,0,0,1,0,0,23
545,0,1,0,0,1,0,0,23
1110,0,1,0,0,1,0,0,23
1310,0,1,0,0,1,0,0,23
19437,0,1,0,0,1,0,0,23
1416,0,0,1,0,1,0,0,23
789,0,0,1,0,1,0,0,23
1162,0,0,0,1,0,1,0,23
432,0,0,0,1,0,1,0,23
329,1,0,0,0,0,1,0,23
1281,1,0,0,0,0,1,0,23
1055,1,0,0,0,0,1,0,23
597,1,0,0,0,0,1,0,23
609,1,0,0,0,0,1,0,23
390,1,0,0,0,0,1,0,23
318,0,1,0,0,0,1,0,23
782,0,1,0,0,0,1,0,23
775,0,1,0,0,0,1,0,23
524,0,1,0,0,0,1,0,23
415,0,1,0,0,0,1,0,23
809,0,1,0,0,0,1,0,23
654,0,1,0,0,0,1,0,23
876,0,1,0,0,0,1,0,23
1283,0,0,1,0,0,1,0,23
1154,0,0,0,1,1,0,0,23
303,0,0,1,0,1,0,0,23
821,0,0,1,0,1,0,0,23
197,1,0,0,0,1,0,0,23
317,1,0,0,0,1,0,0,23
376,0,1,0,0,1,0,0,23
233,0,0,1,0,1,0,0,23
932,0,0,1,0,1,0,0,23
1392,1,0,0,0,1,0,0,23
695,1,0,0,0,1,0,0,23
488,0,1,0,0,1,0,0,23
467,0,1,0,0,1,0,0,23
249,0,1,0,0,1,0,0,23
705,0,1,0,0,1,0,0,23
449,0,1,0,0,1,0,0,23
821,0,1,0,0,1,0,0,23
1269,0,1,0,0,1,0,0,23
1417,0,0,1,0,1,0,0,23
212,0,0,1,0,1,0,0,23
766,0,0,1,0,1,0,0,23
3938,0,0,1,0,1,0,0,23
965,0,0,1,0,1,0,0,23
651,0,0,1,0,1,0,0,23
891,0,0,1,0,1,0,0,23
1049,1,0,0,0,1,0,0,23
722,1,0,0,0,1,0,0,23
1443,1,0,0,0,1,0,0,23
258,1,0,0,0,1,0,0,23
770,0,1,0,0,1,0,0,23
649,0,1,0,0,1,0,0,23
1279,0,1,0,0,1,0,0,23
510,0,1,0,0,1,0,0,23
751,0,0,1,0,1,0,0,23
600,0,0,1,0,1,0,0,23
1542,0,0,0,1,1,0,0,23
776,1,0,0,0,1,0,0,23
990,1,0,0,0,1,0,0,23
648,1,0,0,0,1,0,0,23
308,1,0,0,0,1,0,0,23
892,1,0,0,0,1,0,0,23
427,0,1,0,0,1,0,0,23
739,0,1,0,0,1,0,0,23
738,0,1,0,0,1,0,0,23
760,0,1,0,0,1,0,0,23
660,0,1,0,0,1,0,0,23
772,0,1,0,0,1,0,0,23
751,0,0,1,0,1,0,0,23
551,0,0,0,1,0,1,0,23
558,1,0,0,0,0,1,0,23
785,1,0,0,0,0,1,0,23
1005,1,0,0,0,0,1,0,23
477,0,1,0,0,0,1,0,23
872,0,1,0,0,0,1,0,23
815,0,1,0,0,0,1,0,23
539,0,1,0,0,0,1,0,23
2550,0,1,0,0,0,1,0,23
952,0,1,0,0,0,1,0,23
713,0,1,0,0,0,1,0,23
1106,0,1,0,0,0,1,0,23
1243,0,0,1,0,0,1,0,23
635,0,0,1,0,0,1,0,23
697,0,0,1,0,0,1,0,23
432,0,0,1,0,0,1,0,23
437,1,0,0,0,0,1,0,23
326,1,0,0,0,0,1,0,23
639,1,0,0,0,0,1,0,23
366,0,1,0,0,0,1,0,23
1283,0,1,0,0,0,1,0,23
838,0,1,0,0,0,1,0,23
864,0,1,0,0,0,1,0,23
995,0,1,0,0,0,1,0,23
671,0,1,0,0,0,1,0,23
1530,0,1,0,0,0,1,0,23
666,0,1,0,0,0,1,0,23
67,0,0,1,0,0,1,0,23
1364,0,0,1,0,0,1,0,23
976,0,0,1,0,0,1,0,23
457,0,0,1,0,0,1,0,23
503,1,0,0,0,1,0,0,23
35,1,0,0,0,1,0,0,23
1434,1,0,0,0,1,0,0,23
1246,1,0,0,0,1,0,0,23
362,1,0,0,0,1,0,0,23
405,1,0,0,0,1,0,0,23
1090,0,1,0,0,1,0,0,23
506,0,1,0,0,1,0,0,23
592,0,1,0,0,1,0,0,23
1274,0,0,1,0,1,0,0,23
2535,0,0,1,0,1,0,0,23
681,0,0,1,0,1,0,0,23
876,0,0,0,1,1,0,0,23
640,1,0,0,0,1,0,0,23
1376,1,0,0,0,1,0,0,23
1167,1,0,0,0,1,0,0,23
466,1,0,0,0,1,0,0,23
369,1,0,0,0,1,0,0,23
219,1,0,0,0,1,0,0,23
923,0,1,0,0,1,0,0,23
676,0,1,0,0,1,0,0,23
434,0,1,0,0,1,0,0,23
598,0,0,1,0,1,0,0,23
741,0,0,1,0,1,0,0,23
460,0,0,1,0,1,0,0,23
698,0,0,1,0,1,0,0,23
741,0,0,0,1,1,0,0,23
656,1,0,0,0,1,0,0,23
658,1,0,0,0,1,0,0,23
611,0,1,0,0,1,0,0,23
589,0,1,0,0,1,0,0,23
537,0,1,0,0,1,0,0,23
1089,1,0,0,0,1,0,0,23
443,1,0,0,0,1,0,0,23
557,1,0,0,0,1,0,0,23
466,1,0,0,0,1,0,0,23
692,1,0,0,0,1,0,0,23
1167,1,0,0,0,1,0,0,23
530,1,0,0,0,1,0,0,23
665,0,1,0,0,1,0,0,23
641,0,1,0,0,1,0,0,23
394,0,1,0,0,1,0,0,23
1350,0,1,0,0,1,0,0,23
794,0,0,1,0,1,0,0,23
639,0,0,1,0,1,0,0,23
1025,1,0,0,0,1,0,0,23
1396,1,0,0,0,1,0,0,23
1220,1,0,0,0,1,0,0,23
1739,1,0,0,0,1,0,0,23
955,1,0,0,0,1,0,0,23
1693,1,0,0,0,1,0,0,23
1606,0,1,0,0,1,0,0,23
435,0,1,0,0,1,0,0,23
584,0,1,0,0,1,0,0,23
697,0,1,0,0,1,0,0,23
1261,0,1,0,0,1,0,0,23
301,0,0,1,0,1,0,0,23
701,0,0,1,0,1,0,0,23
662,0,0,1,0,1,0,0,23
761,0,0,1,0,1,0,0,23
529,0,0,1,0,1,0,0,23
572,1,0,0,0,0,1,0,23
714,1,0,0,0,0,1,0,23
643,1,0,0,0,0,1,0,23
438,0,1,0,0,0,1,0,23
343,0,1,0,0,0,1,0,23
543,0,1,0,0,0,1,0,23
669,0,1,0,0,0,1,0,23
280,0,1,0,0,0,1,0,23
426,0,0,1,0,0,1,0,23
1038,0,0,1,0,0,1,0,23
950,0,0,1,0,0,1,0,23
444,0,0,0,1,0,1,0,23
688,1,0,0,0,0,1,0,23
725,0,1,0,0,0,1,0,23
299,0,1,0,0,0,1,0,23
746,0,1,0,0,0,1,0,23
1471,0,1,0,0,0,1,0,23
1213,0,1,0,0,0,1,0,23
345,0,1,0,0,0,1,0,23
1622,0,1,0,0,0,1,0,23
206,0,0,1,0,0,1,0,23
206,0,0,1,0,0,1,0,23
1196,1,0,0,0,1,0,0,23
1099,1,0,0,0,1,0,0,23
761,1,0,0,0,1,0,0,23
375,1,0,0,0,1,0,0,23
348,1,0,0,0,1,0,0,23
1117,0,1,0,0,1,0,0,23
952,0,1,0,0,1,0,0,23
428,0,1,0,0,1,0,0,23
372,0,1,0,0,1,0,0,23
218,0,0,1,0,1,0,0,23
777,0,0,1,0,1,0,0,23
541,0,0,1,0,1,0,0,23
823,0,0,1,0,1,0,0,23
1007,0,0,1,0,1,0,0,23
1023,1,0,0,0,1,0,0,23
756,1,0,0,0,1,0,0,23
547,1,0,0,0,1,0,0,23
1272,1,0,0,0,1,0,0,23
1708,1,0,0,0,1,0,0,23
364,1,0,0,0,1,0,0,23
738,0,1,0,0,1,0,0,23
621,0,1,0,0,1,0,0,23
241,0,1,0,0,1,0,0,23
1173,0,1,0,0,1,0,0,23
1196,0,1,0,0,1,0,0,23
628,0,0,1,0,1,0,0,23
3432,0,0,1,0,1,0,0,23
1053,0,0,1,0,1,0,0,23
321,0,0,1,0,1,0,0,23
1024,0,0,1,0,1,0,0,23
1082,0,0,1,0,1,0,0,23
965,0,0,1,0,1,0,0,23
1248,1,0,0,0,1,0,0,23
959,1,0,0,0,1,0,0,23
1370,1,0,0,0,1,0,0,23
672,1,0,0,0,1,0,0,23
1430,1,0,0,0,1,0,0,23
330,1,0,0,0,1,0,0,23
682,1,0,0,0,1,0,0,23
2362,1,0,0,0,1,0,0,23
349,1,0,0,0,1,0,0,23
1344,0,1,0,0,1,0,0,23
1459,0,1,0,0,1,0,0,23
465,0,1,0,0,1,0,0,23
812,0,1,0,0,1,0,0,23
472,0,1,0,0,1,0,0,23
1337,0,1,0,0,1,0,0,23
2436,0,1,0,0,1,0,0,23
836,0,0,1,0,1,0,0,23
1146,0,0,1,0,1,0,0,23
834,0,0,1,0,1,0,0,23
229,0,0,1,0,1,0,0,23
587,0,0,1,0,1,0,0,23
680,0,0,1,0,1,0,0,23
853,0,0,1,0,1,0,0,23
856,0,0,1,0,1,0,0,23
481,0,0,1,0,1,0,0,23
1360,0,0,1,0,1,0,0,23
1352,1,0,0,0,1,0,0,23
862,1,0,0,0,1,0,0,23
1166,1,0,0,0,1,0,0,23
1269,1,0,0,0,1,0,0,23
361,1,0,0,0,1,0,0,23
350,1,0,0,0,1,0,0,23
1330,1,0,0,0,1,0,0,23
848,0,1,0,0,1,0,0,23
752,0,1,0,0,1,0,0,23
725,0,1,0,0,1,0,0,23
164,0,1,0,0,1,0,0,23
788,0,1,0,0,1,0,0,23
1370,0,0,1,0,1,0,0,23
423,0,0,1,0,1,0,0,23
650,0,0,1,0,1,0,0,23
864,0,0,1,0,1,0,0,23
742,0,0,1,0,1,0,0,23
723,0,0,1,0,1,0,0,23
1251,1,0,0,0,1,0,0,23
480,1,0,0,0,1,0,0,23
965,1,0,0,0,1,0,0,23
337,1,0,0,0,1,0,0,23
688,1,0,0,0,1,0,0,23
1276,1,0,0,0,1,0,0,23
745,0,1,0,0,1,0,0,23
1020,0,1,0,0,1,0,0,23
563,0,1,0,0,1,0,0,23
637,0,1,0,0,1,0,0,23
531,0,0,1,0,1,0,0,23
1567,0,0,1,0,1,0,0,23
222,0,0,0,1,0,1,0,23
260,0,0,0,1,0,1,0,23
758,0,0,0,1,0,1,0,23
570,0,0,0,1,0,1,0,23
648,1,0,0,0,0,1,0,23
1220,1,0,0,0,0,1,0,23
756,1,0,0,0,0,1,0,23
302,0,1,0,0,0,1,0,23
1011,0,1,0,0,0,1,0,23
361,0,1,0,0,0,1,0,23
1040,0,1,0,0,0,1,0,23
602,0,1,0,0,0,1,0,23
463,0,1,0,0,0,1,0,23
679,0,1,0,0,0,1,0,23
405,1,0,0,0,0,1,0,23
611,1,0,0,0,0,1,0,23
13,0,1,0,0,0,1,0,23
881,0,1,0,0,0,1,0,23
429,0,1,0,0,0,1,0,23
835,0,1,0,0,0,1,0,23
147,0,1,0,0,0,1,0,23
367,0,1,0,0,0,1,0,23
850,0,1,0,0,0,1,0,23
342,0,1,0,0,0,1,0,23
503,0,1,0,0,0,1,0,23
2568,0,1,0,0,0,1,0,23
450,0,0,1,0,0,1,0,23
937,0,0,1,0,0,1,0,23
1068,0,0,1,0,0,1,0,23
480,0,0,1,0,0,1,0,23
417,1,0,0,0,1,0,0,23
487,1,0,0,0,1,0,0,23
191,1,0,0,0,1,0,0,23
690,0,1,0,0,1,0,0,23
784,0,1,0,0,1,0,0,23
568,0,1,0,0,1,0,0,23
372,0,1,0,0,1,0,0,23
170,0,0,1,0,1,0,0,23
949,0,0,1,0,1,0,0,23
16,0,0,1,0,1,0,0,23
628,0,0,1,0,1,0,0,23
1543,1,0,0,0,1,0,0,23
304,1,0,0,0,1,0,0,23
713,1,0,0,0,1,0,0,23
869,0,1,0,0,1,0,0,23
447,0,1,0,0,1,0,0,23
1154,0,1,0,0,1,0,0,23
1044,0,1,0,0,1,0,0,23
196,0,1,0,0,1,0,0,23
351,0,0,1,0,1,0,0,23
210,0,0,1,0,1,0,0,23
254,0,0,1,0,1,0,0,23
337,0,0,0,1,1,0,0,23
441,1,0,0,0,1,0,0,23
531,1,0,0,0,1,0,0,23
483,1,0,0,0,1,0,0,23
372,1,0,0,0,1,0,0,23
1258,1,0,0,0,1,0,0,23
245,0,1,0,0,1,0,0,23
249,0,1,0,0,1,0,0,23
906,0,1,0,0,1,0,0,23
629,0,1,0,0,1,0,0,23
384,0,1,0,0,1,0,0,23
607,0,1,0,0,1,0,0,23
241,0,1,0,0,1,0,0,23
1001,0,0,1,0,1,0,0,23
393,0,0,1,0,1,0,0,23
895,0,0,1,0,1,0,0,23
954,0,0,1,0,1,0,0,23
506,1,0,0,0,1,0,0,23
878,1,0,0,0,1,0,0,23
477,1,0,0,0,1,0,0,23
181,1,0,0,0,1,0,0,23
425,0,1,0,0,1,0,0,23
486,0,1,0,0,1,0,0,23
166,0,1,0,0,1,0,0,23
1093,0,1,0,0,1,0,0,23
528,0,0,1,0,1,0,0,23
504,0,0,1,0,1,0,0,23
928,0,0,1,0,1,0,0,23
465,0,0,1,0,1,0,0,23
476,0,0,1,0,1,0,0,23
444,0,0,0,1,1,0,0,23
1037,1,0,0,0,1,0,0,23
573,1,0,0,0,1,0,0,23
1365,0,1,0,0,1,0,0,23
230,0,0,1,0,1,0,0,23
383,0,1,0,0,0,1,0,23
605,0,1,0,0,0,1,0,23
1293,0,0,0,1,0,1,0,23
301,1,0,0,0,0,1,0,23
188,1,0,0,0,0,1,0,23
391,1,0,0,0,0,1,0,23
892,1,0,0,0,0,1,0,23
408,1,0,0,0,0,1,0,23
1150,0,1,0,0,0,1,0,23
449,0,1,0,0,0,1,0,23
1847,0,1,0,0,0,1,0,23
1701,0,1,0,0,0,1,0,23
358,0,0,1,0,0,1,0,23
401,1,0,0,0,1,0,0,23
1380,1,0,0,0,1,0,0,23
617,1,0,0,0,1,0,0,23
653,1,0,0,0,1,0,0,23
1728,1,0,0,0,1,0,0,23
680,1,0,0,0,1,0,0,23
1080,1,0,0,0,1,0,0,23
266,1,0,0,0,1,0,0,23
1014,0,1,0,0,1,0,0,23
287,0,0,1,0,1,0,0,23
1064,0,0,1,0,1,0,0,23
1234,0,0,1,0,1,0,0,23
1079,0,0,1,0,1,0,0,23
549,0,0,1,0,1,0,0,23
1283,0,0,1,0,1,0,0,23
678,0,0,1,0,1,0,0,23
1054,0,0,0,1,1,0,0,23
428,1,0,0,0,1,0,0,23
943,1,0,0,0,1,0,0,23
487,1,0,0,0,1,0,0,23
1448,1,0,0,0,1,0,0,23
1083,1,0,0,0,1,0,0,23
645,1,0,0,0,1,0,0,23
248,0,1,0,0,1,0,0,23
726,0,1,0,0,1,0,0,23
1318,0,1,0,0,1,0,0,23
274,0,0,1,0,1,0,0,23
1542,0,0,1,0,1,0,0,23
1945,0,0,1,0,1,0,0,23
885,0,0,1,0,1,0,0,23
481,0,0,1,0,1,0,0,23
1124,0,0,1,0,1,0,0,23
881,0,0,1,0,1,0,0,23
1451,0,1,0,0,1,0,0,23
1360,0,1,0,0,1,0,0,23
801,0,1,0,0,1,0,0,23
3,0,1,0,0,1,0,0,23
1382,0,1,0,0,1,0,0,23
1823,0,1,0,0,1,0,0,23
1467,0,1,0,0,1,0,0,23
765,0,1,0,0,1,0,0,23
351,0,0,1,0,1,0,0,23
458,0,0,1,0,1,0,0,23
1436,0,0,1,0,1,0,0,23
496,0,0,1,0,1,0,0,23
951,0,0,1,0,1,0,0,23
411,1,0,0,0,1,0,0,23
1798,1,0,0,0,1,0,0,23
234,1,0,0,0,1,0,0,23
751,1,0,0,0,1,0,0,23
967,0,1,0,0,1,0,0,23
725,0,1,0,0,1,0,0,23
191,0,1,0,0,1,0,0,23
623,0,1,0,0,1,0,0,23
766,0,1,0,0,1,0,0,23
923,0,1,0,0,1,0,0,23
734,0,1,0,0,1,0,0,23
231,0,1,0,0,1,0,0,23
972,0,1,0,0,1,0,0,23
1201,0,0,1,0,1,0,0,23
1386,0,0,1,0,1,0,0,23
416,0,0,1,0,1,0,0,23
893,0,0,1,0,1,0,0,23
237,0,0,1,0,1,0,0,23
694,0,0,1,0,1,0,0,23
514,0,0,1,0,1,0,0,23
503,0,0,0,1,1,0,0,23
504,1,0,0,0,1,0,0,23
989,1,0,0,0,1,0,0,23
630,1,0,0,0,1,0,0,23
362,0,1,0,0,1,0,0,23
579,0,1,0,0,1,0,0,23
3172,0,1,0,0,1,0,0,23
1001,0,1,0,0,1,0,0,23
287,0,1,0,0,1,0,0,23
578,0,1,0,0,1,0,0,23
985,0,1,0,0,1,0,0,23
447,0,1,0,0,1,0,0,23
862,0,1,0,0,1,0,0,23
256,0,1,0,0,1,0,0,23
945,0,0,1,0,1,0,0,23
355,0,0,1,0,1,0,0,23
342,0,0,1,0,1,0,0,23
414,0,0,1,0,1,0,0,23
617,0,0,1,0,1,0,0,23
956,0,0,1,0,1,0,0,23
513,1,0,0,0,0,1,0,23
1621,1,0,0,0,0,1,0,23
361,1,0,0,0,0,1,0,23
859,0,1,0,0,0,1,0,23
260,0,1,0,0,0,1,0,23
768,0,1,0,0,0,1,0,23
205,0,1,0,0,0,1,0,23
1112,0,1,0,0,0,1,0,23
1291,0,0,1,0,0,1,0,23
728,0,0,1,0,0,1,0,23
389,0,0,1,0,0,1,0,23
877,1,0,0,0,0,1,0,23
357,1,0,0,0,0,1,0,23
335,1,0,0,0,0,1,0,23
590,1,0,0,0,0,1,0,23
373,0,1,0,0,0,1,0,23
383,0,1,0,0,0,1,0,23
8667,0,1,0,0,0,1,0,23
479,0,1,0,0,0,1,0,23
460,0,1,0,0,0,1,0,23
1688,0,1,0,0,0,1,0,23
665,0,1,0,0,0,1,0,23
315,0,1,0,0,0,1,0,23
213,0,0,1,0,0,1,0,23
1458,0,0,1,0,0,1,0,23
733,0,0,1,0,0,1,0,23
669,0,0,1,0,0,1,0,23
401,0,0,1,0,0,1,0,23
132,0,0,1,0,0,1,0,23
219,0,0,1,0,0,1,0,23
436,1,0,0,0,1,0,0,23
1539,1,0,0,0,1,0,0,23
1415,1,0,0,0,1,0,0,23
715,1,0,0,0,1,0,0,23
206,1,0,0,0,1,0,0,23
884,1,0,0,0,1,0,0,23
549,1,0,0,0,1,0,0,23
601,0,1,0,0,1,0,0,23
877,0,1,0,0,1,0,0,23
266,0,1,0,0,1,0,0,23
156,0,1,0,0,1,0,0,23
704,0,1,0,0,1,0,0,23
908,0,1,0,0,1,0,0,23
1401,0,1,0,0,1,0,0,23
1242,0,1,0,0,1,0,0,23
409,0,0,1,0,1,0,0,23
495,0,0,1,0,1,0,0,23
749,0,0,1,0,1,0,0,23
912,0,0,0,1,1,0,0,23
347,0,0,0,1,1,0,0,23
2577,0,0,0,1,1,0,0,23
275,1,0,0,0,1,0,0,23
1341,1,0,0,0,1,0,0,23
358,1,0,0,0,1,0,0,23
1263,1,0,0,0,1,0,0,23
682,1,0,0,0,1,0,0,23
662,1,0,0,0,1,0,0,23
184,0,1,0,0,1,0,0,23
275,0,1,0,0,1,0,0,23
956,0,1,0,0,1,0,0,23
480,0,1,0,0,1,0,0,23
503,0,1,0,0,1,0,0,23
164,0,1,0,0,1,0,0,23
340,0,1,0,0,1,0,0,23
894,0,1,0,0,1,0,0,23
85,0,1,0,0,1,0,0,23
2707,0,1,0,0,1,0,0,23
914,0,1,0,0,1,0,0,23
318,0,1,0,0,1,0,0,23
1385,0,1,0,0,1,0,0,23
1158,0,1,0,0,1,0,0,23
1633,0,1,0,0,1,0,0,23
340,0,0,1,0,1,0,0,23
399,0,0,1,0,1,0,0,23
379,0,0,1,0,1,0,0,23
3178,0,0,1,0,1,0,0,23
341,0,0,1,0,1,0,0,23
992,0,0,1,0,1,0,0,23
1510,0,0,1,0,1,0,0,23
918,0,0,0,1,1,0,0,23
362,1,0,0,0,1,0,0,23
1253,1,0,0,0,1,0,0,23
533,1,0,0,0,1,0,0,23
1333,1,0,0,0,1,0,0,23
166,1,0,0,0,1,0,0,23
1439,1,0,0,0,1,0,0,23
532,1,0,0,0,1,0,0,23
498,1,0,0,0,1,0,0,23
592,0,1,0,0,1,0,0,23
663,0,1,0,0,1,0,0,23
355,0,1,0,0,1,0,0,23
209,0,1,0,0,1,0,0,23
437,0,1,0,0,1,0,0,23
217,0,1,0,0,1,0,0,23
664,0,1,0,0,1,0,0,23
253,0,1,0,0,1,0,0,23
970,0,1,0,0,1,0,0,23
1396,0,0,1,0,1,0,0,23
675,0,0,1,0,1,0,0,23
999,0,0,1,0,1,0,0,23
787,0,0,1,0,1,0,0,23
483,0,0,1,0,1,0,0,23
596,0,0,1,0,1,0,0,23
830,0,0,1,0,1,0,0,23
594,0,0,1,0,1,0,0,23
486,0,0,1,0,1,0,0,23
1174,0,0,1,0,1,0,0,23
365,1,0,0,0,1,0,0,23
912,1,0,0,0,1,0,0,23
420,1,0,0,0,1,0,0,23
304,1,0,0,0,1,0,0,23
328,1,0,0,0,1,0,0,23
751,1,0,0,0,1,0,0,23
222,1,0,0,0,1,0,0,23
438,1,0,0,0,1,0,0,23
1379,1,0,0,0,1,0,0,23
145,0,1,0,0,1,0,0,23
272,0,1,0,0,1,0,0,23
1260,0,1,0,0,1,0,0,23
434,0,0,1,0,1,0,0,23
774,0,0,1,0,1,0,0,23
339,0,0,1,0,1,0,0,23
589,0,0,1,0,1,0,0,23
1065,0,0,1,0,1,0,0,23
526,0,0,0,1,1,0,0,23
1206,0,0,0,1,1,0,0,23
1069,0,0,0,1,1,0,0,23
921,1,0,0,0,1,0,0,23
831,1,0,0,0,1,0,0,23
1080,1,0,0,0,1,0,0,23
531,1,0,0,0,1,0,0,23
258,1,0,0,0,1,0,0,23
252,0,1,0,0,1,0,0,23
556,0,1,0,0,1,0,0,23
790,0,1,0,0,1,0,0,23
516,0,1,0,0,1,0,0,23
912,0,0,1,0,1,0,0,23
8381,0,0,1,0,1,0,0,23
511,0,0,1,0,1,0,0,23
919,1,0,0,0,0,1,0,23
451,1,0,0,0,0,1,0,23
306,1,0,0,0,0,1,0,23
571,1,0,0,0,0,1,0,23
1606,0,1,0,0,0,1,0,23
340,0,1,0,0,0,1,0,23
942,0,1,0,0,0,1,0,23
681,0,0,1,0,0,1,0,23
493,0,0,1,0,0,1,0,23
1454,0,0,0,1,0,1,0,23
364,0,0,0,1,0,1,0,23
274,1,0,0,0,0,1,0,23
833,1,0,0,0,0,1,0,23
994,0,1,0,0,0,1,0,23
1130,0,1,0,0,0,1,0,23
296,0,1,0,0,0,1,0,23
347,0,1,0,0,0,1,0,23
416,0,1,0,0,0,1,0,23
599,0,1,0,0,0,1,0,23
757,0,1,0,0,0,1,0,23
1053,0,1,0,0,0,1,0,23
547,0,0,1,0,0,1,0,23
435,0,0,0,1,1,0,0,23
1359,1,0,0,0,1,0,0,23
479,1,0,0,0,1,0,0,23
1345,1,0,0,0,1,0,0,23
640,1,0,0,0,1,0,0,23
126,1,0,0,0,1,0,0,23
268,1,0,0,0,1,0,0,23
283,1,0,0,0,1,0,0,23
1066,1,0,0,0,1,0,0,23
1193,0,1,0,0,1,0,0,23
1300,0,1,0,0,1,0,0,23
872,0,1,0,0,1,0,0,23
252,0,0,1,0,1,0,0,23
367,0,0,1,0,1,0,0,23
687,0,0,1,0,1,0,0,23
407,1,0,0,0,1,0,0,23
1166,1,0,0,0,1,0,0,23
989,1,0,0,0,1,0,0,23
260,1,0,0,0,1,0,0,23
337,0,1,0,0,1,0,0,23
194,0,1,0,0,1,0,0,23
203,0,1,0,0,1,0,0,23
485,0,1,0,0,1,0,0,23
1731,0,1,0,0,1,0,0,23
387,0,1,0,0,1,0,0,23
453,0,1,0,0,1,0,0,23
261,0,0,1,0,1,0,0,23
673,0,0,1,0,1,0,0,23
1201,0,0,1,0,1,0,0,23
1130,0,0,1,0,1,0,0,23
1086,0,0,1,0,1,0,0,23
240,0,0,1,0,1,0,0,23
967,1,0,0,0,1,0,0,23
541,1,0,0,0,1,0,0,23
1041,1,0,0,0,1,0,0,23
1419,1,0,0,0,1,0,0,23
914,1,0,0,0,1,0,0,23
456,1,0,0,0,1,0,0,23
855,1,0,0,0,1,0,0,23
470,1,0,0,0,1,0,0,23
1240,1,0,0,0,1,0,0,23
195,1,0,0,0,1,0,0,23
1483,1,0,0,0,1,0,0,23
352,1,0,0,0,1,0,0,23
1494,0,1,0,0,1,0,0,23
559,0,1,0,0,1,0,0,23
725,0,1,0,0,1,0,0,23
345,0,0,1,0,1,0,0,23
1150,0,0,1,0,1,0,0,23
435,0,0,1,0,1,0,0,23
696,0,0,1,0,1,0,0,23
541,0,0,1,0,1,0,0,23
